"Klokkeslaet","01_Bibliotek_(gnt_af_51_stk)","02_Doegninstitioner__(gnt_af_50_stk)","03_Daginstitutioner_(gnt_af_160_stk)","04_Folkeskoler_(gnt_af_582_stk)","05_Forsyningsanlaeg_(gnt_af_174_stk)","06_Camping_(Hytter/Telte)","07_Vandvaerk","08_Handel/service_(gnt_af_17_stk)","09_Hospitaler_(gnt_af_32_stk)","10_Hoteller_(gnt_af_7_stk)","11_Hustand_","12_Hustand_","13_Hustand_","14_Boligforening","15_Internatskoler/kursuscentre_(gnt_af_39_stk)","16_IT-Service_(gnt_af_21_stk)","17_Kontorer/administration_(gnt_af_322_stk)","18_Laboratorier_(gnt_af_11_stk)","19_Landmand_Kvaeg_og_maelk","20_Museér,_udstillinger_m_v_(gnt_af_23_stk)","21_Plejehjem_(gnt_af_229_stk)","22_Produktioner_(gnt_af_36_stk)","23_Restauranter_(gnt_af_8_stk)","24_Serverrum_(gnt_af_14_stk)","25_Sportsanlaeg_(gnt_af_135_stk)","26_Supermarkeder_(gnt_af_55_stk)","27_Togstationer_(gnt_af_67_stk)","28_Videregående_uddinstitutioner_(gnt_af_62_stk)","29_Voksenundervisning_(gnt_af_12_stk)","30_Vaerksteder_(gnt_af_23_stk)"
"2020-12-15 12:00",159.84,131.97,98.84,131.36,167.04,4.64,272.96,75.46,452.01,29.87,46.85,1.7,"",11,56.16,282.29,33.67,89.04,36,64.94,29.58,78.25,18.14,106.26,55.35,89.16,13.38,239.83,12.79,37.14
"2020-12-15 13:00",152.49,134.32,92.78,133.7,165.85,4.6,186.8,73.13,444.64,32.65,46.88,1.63,"",10,53.42,282.82,33.46,88.4,35.1,66.11,29.05,76.45,18.76,106.25,55.14,88.52,13.57,240.86,11.47,33.1
"2020-12-15 14:00",109.78,118.09,86.63,117.55,165.43,4.39,307.28,73.08,430.86,33.1,46,1.71,"",11,52.22,281.57,33.18,87.17,44.6,65.03,24.07,75.79,17.98,106.21,53.42,87.63,13.24,238.69,11.1,28.79
"2020-12-15 15:00",95.61,122.64,87.47,122.08,162.94,5.06,378.88,74.47,423.38,35.79,51.52,1.65,"",10,51.69,281.69,32.98,87.68,51.1,62.99,24.36,74.76,20.29,106.8,50.22,87.45,15.17,238.78,11.94,29.2
"2020-12-15 16:00",90.6,137.61,93.78,136.98,161.26,5.68,339.32,78.49,432.1,37.09,60.87,1.61,"",11,55.04,281.77,33.16,87.26,61.4,55.45,26.65,74.53,19.95,106.64,44.86,84.87,18.48,239.3,13.26,28.82
"2020-12-15 17:00",77.91,140.67,89.36,140.02,160.66,5.79,279.76,74.38,416.54,37.66,61.59,1.72,"",10,59.59,278.37,32.82,87.21,59.3,38.21,25.14,78.74,21.49,106.17,40.55,82.68,18.54,234.91,12.42,31.6
"2020-12-15 18:00",74.63,138.35,87.92,137.72,155.09,5.65,354.08,74.88,408.73,42.63,57.54,3.55,"",9,54.7,278.55,32.35,87.56,56.6,31.17,25.51,74.24,21.65,106.96,36.25,75.49,18.24,231.86,12.53,29.95
"2020-12-15 19:00",75.32,134.23,86.1,133.61,152.19,5.74,300.56,75.56,394.4,40.68,51.15,3.2,"",8,54.29,277.13,31.94,86.54,51.6,28.82,24.56,90.26,21.97,106.68,32.18,67.57,18.08,227.73,11.26,29.6
"2020-12-15 20:00",74.9,124.38,82.9,123.81,149.99,5.54,263.4,72.26,386.42,37.15,54.04,2.67,"",9,51.48,277.43,31.6,86.98,50.8,28.27,22.55,93.19,22.63,107.55,30.19,52.55,17.8,224.12,11.66,28.14
"2020-12-15 21:00",73.35,116.6,81.22,116.07,147.33,5.79,304.24,74.62,379.54,32.67,46.64,2.49,"",8,49.91,276.23,31.26,85.48,48,27.89,21.76,78.2,21.37,107.31,28.59,45.17,17.5,220.82,11.23,28.96
"2020-12-15 22:00",69.77,106.37,77.29,105.88,144.72,5.59,257.76,71.31,366.77,30.55,40.65,1.42,"",9,48.46,274.09,31.1,85.78,46,26.87,19.72,67.92,18.66,107.23,26.24,43.21,17.14,215.39,11.53,30.75
"2020-12-15 23:00",66.41,101.33,76.65,100.86,139.07,5.64,262.64,71.25,353.14,25.07,36.62,0.98,"",8,45.52,272.56,30.69,86.16,41.3,26.07,17.85,74.42,12.92,106.66,24.44,43.4,16.69,211.12,10.8,34.11
"2020-12-16 00:00",65.03,95.27,73.24,94.83,132.21,5.99,175.44,74.98,344.23,23.87,30.35,0.95,"",8,43.3,272.63,30.06,85.66,41.4,25.4,17.07,81.42,9.5,106.63,23.95,47.41,17.17,208.22,11.28,32.17
"2020-12-16 01:00",65.79,89.56,73.72,89.15,129.06,6.01,159.04,70.27,338.55,19.23,28.43,1.02,"",9,41.39,272.44,29.98,85.53,38.9,24.52,16.51,66.81,9.1,107.27,23.52,52.63,16.56,205.68,11.69,31.67
"2020-12-16 02:00",66.2,85.47,73.41,85.08,124.48,5.61,163.32,71.48,334.82,18.07,28.38,1.02,"",8,40.27,272.05,30.03,85.09,37.1,24.98,16.5,65.51,7.85,106.78,23.23,58.57,16.74,204.33,11.11,33
"2020-12-16 03:00",65.47,83.26,72.01,82.88,124.77,4.95,261.4,70.38,333.49,17.15,27.32,1.27,"",9,40.49,271.35,30.02,85.41,33.8,25.29,16.36,65.43,8.07,106.61,22.46,64.06,16.7,203.1,11.35,30.15
"2020-12-16 04:00",65.26,82.12,72.13,81.75,124.34,5.34,210.76,68.65,337.99,15.86,27.72,1.26,"",8,41.85,269.28,29.94,84.74,39.2,25.29,16.26,66.78,8.25,106.72,22.65,64.05,17.12,202.47,11.14,31.33
"2020-12-16 05:00",66.14,83.97,74.47,83.59,121.9,5.57,209,71.19,354.45,19.08,34.24,1.37,"",12,43.08,270.45,30.23,85.13,43.9,24.75,17.66,67.17,8.38,105.67,23.44,69.15,17.51,203.96,11.73,29.41
"2020-12-16 06:00",72.2,91.78,83.15,91.36,120.14,5.55,211.2,71.61,395,27.86,35.78,3.4,"",10,44.71,273.93,30.77,85.81,45.8,26.71,22.25,70.68,9.91,106.18,25.37,73.43,17.64,206.44,11.34,29.63
"2020-12-16 07:00",73.24,103.09,87.4,102.62,120.19,5.45,79.28,73.94,417.74,36.08,45.74,1.69,"",11,47.18,274.2,31.69,86.93,51.6,29.56,28.19,75.22,14.48,106.19,32.14,82.23,18.14,210.1,11.38,29.29
"2020-12-16 08:00",75.51,109.06,87.26,108.55,123.41,6.84,96.36,75.07,435.14,35.04,53.43,1.62,"",12,49.78,276.28,31.89,85.03,51.8,34.92,28.56,76.44,16.19,106.35,41.22,87.79,17.1,214.55,11.76,30
"2020-12-16 09:00",77.03,114.78,90.83,114.25,127.67,5.66,232.56,72.35,441.6,36.13,58.21,1.59,"",11,51.56,276.8,31.66,86.21,48.5,42.97,31.2,75.1,16.52,106.49,48.28,85.84,13.75,219.38,11.52,29.08
"2020-12-16 10:00",86.76,120.31,101.13,119.75,130.05,5.16,323.48,73.41,443.87,32.23,55.21,1.69,"",12,53.22,277.18,32.16,86.01,36.6,56.42,34.13,73.32,20.49,107,52.58,84.48,13.71,224.72,11.04,28.06
"2020-12-16 11:00",91.63,127.91,92.72,127.32,136.38,5.24,310.8,71.95,440.25,30.65,51.5,1.64,"",11,53.72,278.79,32.53,86.16,34,61.54,32.01,73.94,18.13,107.88,53.67,84.84,13.42,228.5,11.24,27.25
"2020-12-16 12:00",96.71,126.65,93.77,126.07,138.44,5.5,230.32,74.2,434.16,27.75,44.03,1.66,"",12,52.85,279.26,32.53,87.34,33.2,65.23,30,74.85,16.92,107.63,53.85,83.97,13.2,231.06,11.91,26.06
"2020-12-16 13:00",102.89,127.09,88.75,126.51,140.14,5.24,288.28,74.21,433.21,24.72,44.82,1.71,"",13,51.65,280.5,32.49,87.07,30.6,66.68,29.76,74.27,15.02,107.12,53.28,83.34,13.01,232.81,12.56,27.55
"2020-12-16 14:00",103.17,113.74,89.69,113.22,134.76,4.69,301.48,72.71,423.84,24.74,52.59,1.68,"",18,51.03,279.33,32.71,86.77,32.7,65.17,24.56,73.21,14.24,107.11,52.05,83.28,13.24,233.46,12.02,30.07
"2020-12-16 15:00",95.98,123.17,87.84,122.61,132.51,6.39,287.64,75.38,421.47,24.44,64.62,1.68,"",16,50.93,280.33,32.84,87.04,50.5,64.04,25.03,73.19,14.84,107.54,49.3,83.3,15.61,234.33,11.49,28.72
"2020-12-16 16:00",81.08,140.09,98.5,139.45,132.52,6.1,389.2,75.54,431.07,23.83,71.99,1.71,"",12,52.61,278.98,33.22,87.64,52.3,57.39,27.18,72.9,13.99,107.09,45.36,81.55,18.5,235.54,12.12,28.28
"2020-12-16 17:00",72.88,136.68,87.15,136.05,132.2,7.57,393.56,75.93,417.99,26.01,61.04,1.65,"",11,54.12,277.54,32.52,88.04,51.2,39.88,25.55,71.8,16.9,106.94,41.01,80.73,18.52,232.36,12.48,29.07
"2020-12-16 18:00",70.87,136.05,86.32,135.43,130.71,15.6,277.44,74.81,410.69,24.37,53.93,1.71,"",16,52.38,277.62,32.06,87.55,49.4,31.25,25.46,70.08,17.01,106.81,36.78,79.91,18.14,229.59,11.76,27.25
"2020-12-16 19:00",70.1,134.69,85.01,134.07,128.1,17.21,263.08,73.59,397.2,23.29,55.31,1.72,"",10,52.49,276.84,31.69,85.78,46.8,27.82,24.54,71.68,16.99,106.8,33.52,78.83,17.68,227.2,11.48,26.22
"2020-12-16 20:00",68.95,125.02,83,124.44,135.91,12.43,371.56,76.83,388.18,21.46,48.57,2.82,"",8,52.17,276.17,31.66,85.34,46.1,27.25,22.54,72.54,18.99,106.12,30.7,60.57,17.61,223.54,11.76,28.95
"2020-12-16 21:00",68.3,116.28,82.07,115.74,130.02,10.6,371.76,72.02,378.88,18.67,43.18,2.96,"",9,50.68,275.63,31.26,86.23,44.5,28.02,21.76,75.18,18.37,105.87,28.1,48.25,17.22,220.47,11.44,30.48
"2020-12-16 22:00",65.62,112.57,77.32,112.05,129.41,12.56,281.24,72.51,365.93,17.58,40.88,1.69,"",8,47.29,276.73,31.1,84.71,42.8,26.7,19.58,89.26,12.27,106.13,26.05,46.65,16.62,215.7,11.41,29.57
"2020-12-16 23:00",63.46,100.03,75.8,99.57,126.25,9.81,259.76,68.01,348.95,15.8,30.56,1.67,"",9,43.91,273.87,30.52,85.43,35.8,26.41,17.73,75.12,8.05,106.18,24.23,48.23,16.21,211.78,11.16,28.24
"2020-12-17 00:00",62.46,92.9,72.1,92.47,125.48,5.67,287.16,65.62,344.49,14.89,27.88,1.65,"",8,41.48,272.72,30.19,85.67,31.7,25.57,16.95,88.43,7.15,106.13,23.58,51.24,16.33,208.33,11.51,29.01
"2020-12-17 01:00",64.25,89.32,71.9,88.91,124.45,5.59,204.96,68.26,337.72,15.31,26.48,1.59,"",9,39.42,273.53,30.08,84.98,30.2,24.07,16.61,69.96,7.37,106.05,22.97,55.8,15.47,206.68,11.34,29.1
"2020-12-17 02:00",64.45,85.22,71.72,84.83,123.81,5.63,233.8,64.22,335.69,14.77,26.37,1.66,"",8,39.06,275.04,30.47,86.14,30.7,24.39,16.41,65.72,6.85,105.59,22.77,62.52,11.88,205.45,11.12,29.93
"2020-12-17 03:00",63.43,85.66,76.43,85.26,119.51,5.27,249.72,64.67,337.19,14.38,25.42,2.96,"",9,38.69,274.47,30.77,86.63,28.5,24.83,16.03,66.28,7.29,105.05,22.62,70.38,12.02,206.6,12.29,30.46
"2020-12-17 04:00",69.35,84.14,82.73,83.75,122.89,5.38,199.24,69.07,347.7,14.16,29.81,2.75,"",8,41.15,274.29,32.4,85.06,34.2,24.59,16.48,69.58,7.36,105.07,22.9,74.45,15.69,213.72,13.59,29.01
"2020-12-17 05:00",89.74,88.53,102.39,88.12,128.31,5.64,199.72,69.61,390.45,17.39,37.28,2.76,"",12,41.06,281.44,37.05,87.03,38.3,25.67,18.64,73.7,17.66,104.82,26.38,77.81,18.74,230.76,16.74,28.84
"2020-12-17 06:00",113.3,110.72,142.88,110.21,131.68,5.66,219,82.05,505.68,27.4,41.34,2.74,"",14,60.19,306.78,48.09,91.59,44.2,28.65,27.64,82.79,19.51,105.26,36.08,90.28,18.71,257.37,23.76,41.91
"2020-12-17 07:00",139.09,158.25,199.83,157.52,143.07,5.87,386.68,95.06,630.92,30.17,43.55,2.66,"",16,73.36,342.69,64.76,101.96,41.6,37.64,43.17,99.23,18.06,105.6,42.32,99.98,19.28,309.94,36.94,58.27
"2020-12-17 08:00",181.85,194.34,248.18,193.45,147.32,5.53,375.6,102.46,704.97,33.85,44.06,3.34,"",25,84.84,376.34,79.12,118.14,44.3,52.31,48.24,110.05,17.74,106.34,47.13,100.25,18.59,357.22,50.17,68.74
"2020-12-17 09:00",204.49,205.57,265.42,204.63,147.15,5.34,261.8,109.36,715.07,34.21,46.14,1.9,"",26,88.35,386.15,84.26,127.18,40.7,58.74,51.23,109.67,22.7,107.37,49.9,98.21,14.38,388.03,51.1,77.47
"2020-12-17 10:00",213.91,208.6,275.18,207.64,147.21,6.39,367.6,116.29,723.88,31.63,39.59,1.72,"",25,90.74,388.25,86.18,130.58,31.9,61.24,55.7,112.22,31.7,114.54,50.82,96.73,13.9,403.48,52.96,76.91
"2020-12-17 11:00",213.65,207.39,265.94,206.44,150.35,8.6,424.36,117.27,714.8,35.02,36.93,1.69,"",27,92.07,386.4,84.88,131.6,30.4,61.18,52.46,110.46,31.31,112.96,49.63,96.09,14.12,408.15,53.12,75.6
"2020-12-17 12:00",213.23,193.7,267.88,192.81,147.03,12.27,371.28,108.71,702.74,33.73,39.39,1.71,"",28,86.58,388.4,84.28,129.36,29.5,59.65,47.5,103.48,23.43,113.59,48.2,93.44,14.03,408.89,49.5,71.37
"2020-12-17 13:00",214.4,186.55,245.08,185.69,149.74,5.3,395.72,106.11,701.16,31.78,38.91,1.69,"",31,85.37,383.38,81.19,129.92,29.4,60.81,45.5,111.63,22.9,113.11,48.93,92.2,14.2,405.49,47.18,69.45
"2020-12-17 14:00",209.95,167.65,238.68,166.88,147.27,5.56,381.88,99.05,662.23,32.52,42.41,1.81,"",29,81.57,380.16,75.84,125.3,36.9,59.2,36.7,107.83,26.14,111.49,50.49,91,14.52,391.06,39.12,61.16
"2020-12-17 15:00",199.91,154.85,210.15,154.14,143.26,5.28,372.16,94.58,598.05,30.02,45.25,1.73,"",31,80.12,366.63,67.4,117.57,43.9,54.67,31.05,101.46,23.29,108.78,55.08,90.59,18,363.64,33.71,47.83
"2020-12-17 16:00",187.2,152.03,166.7,151.33,141.13,6.14,317.32,92.23,544.98,33.45,52.11,1.68,"",24,77.57,344.69,56.39,107.45,54.3,44.7,29.36,91.38,19.53,106.59,61.45,88.86,19.19,329.67,26.87,40.31
"2020-12-17 17:00",174.05,148.65,125.2,147.97,142.35,6.17,320.92,88.6,496.6,34.21,61.13,1.76,"",18,70.75,320.25,48.15,98.45,50.1,40.49,26.71,91.34,17.84,106.2,63.35,87.48,18.79,295.11,24.21,40.3
"2020-12-17 18:00",145.97,141.19,114.58,140.54,141.97,5.76,409.48,83.97,467.24,35.14,49.29,1.71,"",15,67.71,301.57,42.04,94.67,46.9,32.23,26.65,89.96,21.13,106.22,62.85,85.98,18.33,275.25,22.83,35.88
"2020-12-17 19:00",109.89,139.13,110.08,138.49,137.3,7.38,365.8,76.91,443.07,30.81,48.6,1.69,"",12,65.52,294.13,38.81,92.28,43.3,31.16,25.26,80.17,21.62,105.78,61.77,83.07,18.43,259.76,21.9,30.66
"2020-12-17 20:00",97.89,128.52,102.53,127.93,134.96,6.57,263.64,77.01,422.79,32.56,44.04,3.38,"",10,61.91,284.57,36.47,89.62,42.1,30.36,23.15,77.7,21.92,105.9,57.02,66.63,17.91,250.4,19.54,30.17
"2020-12-17 21:00",80.69,119.97,91.1,119.42,131.31,7.09,287.84,75.76,402.7,25.87,42.53,3.22,"",10,61.14,279.69,34.78,89.66,38.2,29.94,22.19,84.52,21.05,106.17,47.87,53.37,17.52,241.12,16.62,33
"2020-12-17 22:00",71.45,108.72,82.6,108.22,131.69,6.53,340.92,73.66,382.68,23.38,35.39,1.81,"",8,56.14,276.09,33.31,88.88,39.2,28.9,20.01,87.12,14.7,106.87,35.14,47.23,17.16,232.37,13.08,31.58
"2020-12-17 23:00",66.6,97.6,77.11,97.15,129.05,5.93,255.76,71.15,362.28,18.11,32.61,1.68,"",10,50.92,273.4,31.99,89.14,34.1,28.06,17.99,78.03,9.28,106.56,26.48,49.7,16.46,223.01,12,31.24
"2020-12-18 00:00",63.91,94.2,73.11,93.77,128,5.83,255.04,68.37,351.92,17.07,28.08,1.62,"",8,47.16,273.18,31.1,88.35,32.1,27.54,17.15,84.07,8.2,106.37,24.18,52.2,16.58,217.56,11.62,31.28
"2020-12-18 01:00",64.36,91.2,72.57,90.78,127.84,5.44,252.84,68.66,346.41,16.43,27.43,1.64,"",9,44.81,272.69,30.87,87.83,30.9,27.89,16.65,68.25,7.96,106.16,23.46,57.34,15.46,214.34,11.4,31.01
"2020-12-18 02:00",64.71,88.13,72.68,87.73,126.09,5.47,181.44,64.19,343.86,16.33,25.83,1.57,"",12,41.43,273.05,30.73,88.34,29,27.42,16.42,73.68,7.56,106.46,23.03,63.65,11.96,213.38,11.57,32.57
"2020-12-18 03:00",63.96,84.51,78.19,84.12,121.81,5.04,177.6,65.34,343.77,16.11,26.25,1.64,"",12,41.22,272.49,31.23,89.15,28.8,27.04,16.24,66.42,7.51,105.63,22.61,69.82,11.87,213.48,12.56,31.31
"2020-12-18 04:00",68.28,83.68,79.84,83.3,120.52,5.13,219.12,67.12,351.14,15.32,29.88,1.64,"",10,42.88,273.13,32.81,88.85,35.3,25.56,16.47,69.34,8.27,104.85,23.57,72.28,15.59,220.38,13.02,27.07
"2020-12-18 05:00",91.49,89.18,92.5,88.77,122.51,5.19,198,72.91,399.11,18.93,34.74,1.65,"",12,46.65,283.31,37.22,90.5,38.6,26.59,19.05,73.25,11.79,105.1,27.25,74.19,18.76,236.58,17.69,29.4
"2020-12-18 06:00",117.02,111.67,143.26,111.16,126.62,5.55,264.76,84.22,515.32,30.85,47.35,1.78,"",12,61.77,309.3,48.42,94.92,45.1,30.79,28.86,83.2,12.36,105.34,38.08,83.23,18.88,263.77,23.05,41.65
"2020-12-18 07:00",144.85,159.64,204.2,158.9,135,5.81,303.4,94.59,623.75,33.83,44.16,2.14,"",17,75.38,343.66,65.23,105.78,46.9,37.86,44.68,98.37,14.83,105.33,44.1,96.3,19.22,314.33,36.74,57.48
"2020-12-18 08:00",186.82,190.73,256.86,189.85,143.38,5.36,321.64,102.24,712.13,33.77,46.99,2.31,"",25,84.85,374.87,78.77,120.25,51.8,52.63,47.24,110.16,17.92,105.98,48.61,100.77,18.8,365.81,49.53,67.79
"2020-12-18 09:00",202.31,203.93,272.19,202.99,140.48,5.48,204.72,107.9,721.26,33.51,43.43,1.1,"",28,86.72,388.7,83.03,130.13,59,62.61,50.55,116.32,22.57,105.06,50.43,96.9,14.76,389.27,52.43,70.58
"2020-12-18 10:00",214.54,211.04,285.23,210.07,140.3,5.95,197,107.66,732.03,32.69,44.6,0.97,"",27,88.64,388.83,85.84,135.1,39.9,69.54,54.53,125.23,24.96,105.58,50.28,95.92,14.24,404.36,53,73.82
"2020-12-18 11:00",213.06,210.12,270,209.16,144.7,6.61,352.68,109.02,718.25,34.34,43.62,0.97,"",24,91.65,386.55,84.55,135.64,36.6,68.78,51.44,123.04,20.65,106.01,48.61,93.95,14.61,405.27,53.65,74.4
"2020-12-18 12:00",213.31,196.46,272.61,195.56,140.67,9.56,273.92,108.21,713.34,31.77,37.95,1.04,"",24,84.9,387.53,84.46,134.05,32.5,69.93,46.89,114.77,21.68,107,47.46,91.37,14.61,403.26,48.58,68.77
"2020-12-18 13:00",213.57,188.15,251.58,187.29,142.72,6.21,202.84,103.39,712.87,33.88,39.22,0.97,"",23,84.38,383,81.28,136.32,27.4,71.66,44.87,129.08,23.4,106.73,47.13,90.48,14.86,398.33,44.65,69.22
"2020-12-18 14:00",208.69,172.87,245.86,172.07,140.21,5.53,284.64,98,672.62,33.15,47.58,0.97,"",25,79.72,378.72,75.47,128.54,41.9,70.17,36.44,117.33,20.02,106.27,48.63,90.1,14.96,384.61,38.72,61.75
"2020-12-18 15:00",199.57,156.13,212.99,155.42,135.55,5.05,346.4,97.92,601.46,30.56,54.83,1,"",19,78.43,366.26,67.01,120.16,50,66.44,31.43,112.27,18.36,106.02,53.23,89.35,18.34,359.14,33.73,48.88
"2020-12-18 16:00",184.97,159.23,169.97,158.5,131.87,5.7,260.72,90.84,547.71,30.13,56.65,2.95,"",17,76.46,345.64,56.1,108.79,57.7,56.01,29.56,95.53,17.96,105.18,57.88,87.48,19.81,324.99,26.28,35.43
"2020-12-18 17:00",172.94,149.69,125.04,149,134.14,6,304.52,86.29,496.5,30.69,62.56,2.7,"",19,68.38,319.81,47.92,101.7,51.5,42.2,26.99,98.66,19.97,104.46,61.83,86.7,19.51,291.17,26.23,40.27
"2020-12-18 18:00",146.68,142.85,118.44,142.2,138.88,6.27,418.36,81.65,467.44,29.88,53.44,1.72,"",12,63.32,299.91,41.54,98.2,50.1,32.11,27.13,89.17,20.14,104.32,63.53,85.36,18.95,270.78,24.67,30.62
"2020-12-18 19:00",114.55,140.71,115.39,140.06,134.86,8.21,335.68,76.1,442.34,29.42,51.27,1.75,"",9,60.24,290.27,38.46,93.67,50.3,28.81,25.48,79.51,21.23,104.32,62.73,83.18,18.68,256.27,22.32,27.5
"2020-12-18 20:00",98.19,129.4,100.31,128.8,132.24,13.95,215,72.37,416.74,28.3,44.86,1.67,"",8,57.53,281.64,36.32,92.92,47.2,27.26,23.53,75.11,21.16,104.33,57.84,66.83,18.48,244.7,19.39,28.44
"2020-12-18 21:00",81.62,120.11,92.27,119.56,131.3,6.35,244.64,72.77,400.45,25.38,42.28,3.09,"",9,56.38,277.66,34.93,92.26,42.6,27.1,22.53,75.08,20.94,103.94,47.81,52.53,17.89,238.07,16.17,32.82
"2020-12-18 22:00",70.93,110.75,85.73,110.24,126.24,6.05,318.6,69.01,379.27,21.45,37.36,1.55,"",8,51.69,273.43,33.65,90.45,40,26.85,20.18,94.66,15.88,104,33.69,47.29,17.33,229.18,14.05,32.58
"2020-12-18 23:00",65.52,100.4,82.19,99.94,121.97,5.43,307.76,67.8,363.03,17.78,34.16,1,"",9,46.94,270.78,32.14,90.57,34.7,26.38,18.36,74.51,9.98,104.05,25.96,48.11,17.12,221.01,12.36,31.77
"2020-12-19 00:00",61.83,95,79,94.56,123.76,5.85,263.2,67.55,354.88,16.32,30.79,1.03,"",9,42.72,269.05,31.17,90.42,33.9,25.68,17.61,76.37,7.95,103.36,22.9,53.1,17.13,214.94,11.94,30.82
"2020-12-19 01:00",63.01,92.98,77.81,92.55,125.22,5.34,181.88,65.99,347.35,15.5,30.44,1.17,"",8,41.25,269.16,30.81,89.27,34.8,26.01,16.78,80.83,7.68,103.3,22.12,58.33,15.79,214.71,12.46,30.88
"2020-12-19 02:00",63.51,90.2,76.07,89.79,117.61,5.4,176.24,64.4,345.12,15.44,29.76,1.4,"",8,40.49,268.78,31,89.64,30.8,26.35,16.87,77.72,9.32,103.22,22.13,65.27,12.22,213.72,11.94,33.78
"2020-12-19 03:00",63.13,87.26,76.37,86.86,116.46,4.95,188,62.93,343.51,14.92,30.63,1.39,"",9,40.2,269.09,31.33,90.6,29,26.71,16.58,78.46,8.18,102.95,21.83,67.4,12.38,213.39,12.46,33.14
"2020-12-19 04:00",68.26,85.21,81.31,84.82,117.12,5.22,192.72,66.53,353.43,15.42,34.17,1.45,"",8,41.86,270.33,32.83,90.04,32.7,25.87,16.71,74.6,8.64,103,22.9,69.62,15.99,220.45,13.71,29.03
"2020-12-19 05:00",89.24,90.91,95.96,90.49,119.32,5.78,246.64,67.21,401.43,17.05,44.63,1.54,"",12,45.85,278.36,37.49,92.66,37.3,26.38,19.1,73.43,15.53,103.09,26.52,72.47,19.3,236.74,18.2,30.75
"2020-12-19 06:00",116.36,114.86,149.99,114.34,127.74,5.91,225.8,80.39,517.54,26.92,49.41,2.2,"",13,61.89,307.36,48.33,95.15,44.7,30.84,28.75,83.56,15,103.25,38.06,84.04,19.25,261.89,23.56,42.96
"2020-12-19 07:00",142.73,164.36,208.31,163.61,135.38,6.12,306.64,95.09,617.3,34.13,44.61,2.28,"",18,73.41,342.04,64.63,106.29,46.5,37.83,44.74,99.7,15.38,103.43,43.44,97.38,19.69,312.73,36.45,58.76
"2020-12-19 08:00",182.18,202.74,255.75,201.8,140.46,5.29,352.84,102.96,687.72,32.57,46.05,1.63,"",25,82.35,376.31,77.56,121.97,48.7,54.55,46.97,110.54,14.19,104.12,47.58,99.24,18.54,361.98,49.76,74.77
"2020-12-19 09:00",199.62,212.94,279.18,211.96,138.61,5.1,312.32,106.21,719.97,31.27,47.1,1.78,"",24,87.29,384.37,81.63,128.13,55.9,63.2,50.1,112.87,26.14,105.4,48.75,96.56,14.52,386.23,51.12,68.56
"2020-12-19 10:00",208.43,212.65,283.64,211.68,137.97,5.14,195.6,110.11,730.72,34.16,45.03,3.02,"",24,87.81,384.41,83.3,133.38,35,69.93,55.53,118.96,25.73,104.81,49.9,95.86,13.85,396.34,53.95,73.93
"2020-12-19 11:00",206.56,209.37,272.36,208.41,140.9,4.72,205.68,110.2,719.97,33.69,43.55,1.89,"",24,89.21,383.09,81.98,133.4,33.5,71.62,51.33,121.6,26.53,105.15,48.46,93.65,13.8,396.9,51.84,72.53
"2020-12-19 12:00",207.71,191.19,269.11,190.31,144.45,4.76,314.2,103.66,703.2,32.1,43.25,1.74,"",24,81.37,384.19,81.78,130.64,31.3,71.63,45.62,114.3,21.56,105.65,46.91,91.98,13.85,390.19,48.51,67.54
"2020-12-19 13:00",208.42,185.26,235.92,184.41,145.3,4.78,289.72,97.8,702.44,31.63,42.24,1.75,"",22,79.91,381.09,79.01,132.01,28,71.72,43.68,109.42,25.8,105.46,47.7,91.58,13.52,387.13,44.1,66.69
"2020-12-19 14:00",201.08,163.11,227.07,162.36,136.16,4.96,230.76,92.37,665.68,31.38,42.3,1.74,"",25,75.69,375.13,72.94,126.75,35.9,70.32,34.84,112.37,26,105.61,49.98,90.35,13.95,372.15,38.27,57.22
"2020-12-19 15:00",190.83,152.12,208.17,151.42,133.67,4.9,231.64,93.05,599.1,29.79,48.28,1.67,"",18,71.93,365.93,65.16,117.07,44.8,67.35,30.05,105.49,20.44,105.12,54.71,89.24,15.7,348.94,31.94,44.15
"2020-12-19 16:00",178.89,155.85,167.15,155.13,133.04,5.57,342.56,88.67,545.89,30.08,57.72,1.66,"",15,70.88,344.09,55.14,107.75,57.5,56.74,29.68,94.82,19.73,104.35,59.68,89.27,19.24,318.3,25.2,37.23
"2020-12-19 17:00",166.3,149.04,133.31,148.36,130.14,6.17,245.64,84.92,497.76,32.6,55.56,1.74,"",13,62.75,315.72,47.08,99.82,54.9,46.68,27.43,93,18.87,104.71,62.27,87.93,19.28,285.86,24.16,40.56
"2020-12-19 18:00",136.75,144.01,119.1,143.35,133.42,7.59,292.08,77.17,468.24,32.07,57.36,1.69,"",13,60.5,298.23,41.24,97.1,50,43.63,27.14,96.69,20.85,103.41,62.58,86.14,18.82,265.98,22.92,33.05
"2020-12-19 19:00",106.15,138.08,111.07,137.45,135.44,6.46,422.32,76.94,444.2,30.56,55.43,1.65,"",9,58.41,290.49,38.22,93.95,44.8,41.2,25.8,88.56,21.51,104.34,60.76,83.44,18.76,253.73,20.73,29.82
"2020-12-19 20:00",95.49,131.34,98.53,130.73,132.68,6.43,272.76,69.99,419.37,28.2,49.44,1.69,"",9,56.53,283.4,36.38,92.06,43,37.29,23.84,78.29,21.69,104.25,56.96,68.07,18.18,244.46,18.43,28.79
